249,"Spyro, I've found an egg, but only Sparx will be able to reach it. There's a small hole that leads to a crawdad farm. I can take him there if he's ready. &Enter Crawdad Farm bonus world? &Yes. &No.","Спайро, я нашла яйцо, но только Спаркс может достать его. Есть небольшая нора, что ведет на ферму раков. Я могу провести его туда, если он готов. &Войти в потайной мир - Ферму Раков? &Да. &Нет."
367,Heh heh... I haven't made such easy money since the Sorceress bought that mayonaisse for sunscreen.,"Хе-хе... Я не получал деньги так легко с тех пор, как продал Колдунье майонез от загара."
1023,"Our sun has gone out. We can make a new one with our lava fusion cauldron and three sun seeds, but they keep burning out before we can get them in the pot.","Наше солнце угасло. Мы можем создать новое, сплавив три солнечных зернышка в котле лавосинтеза, но они сгорают прежде, чем мы их туда донесём."
1096,Step on the switch to get a fresh sun seed and keep flaming it until you get it into the pot.,"Шагни на кнопку, чтобы сдвинуть солнышко, и подогревай его, пока оно не окажется в котле."
276,"Now that's what I call a sun! Here, you can have this last sun seed as a souvenir. I think it might be a dud, though.","Вот это я называю солнцем! Да, можешь забрать оставшееся зернышко на память. <span lang=""en-US"">Но, по-моему, оно никуда не годно.</span>"
350,"If you can't keep up with the sun seed, remember you can always hold down the > button to charge. &[Press and hold > button to charge forward quickly.","Если ты не поспеваешь за солнышком, помни, что с кнопкой &gt; можно бежать быстрее.&\[Нажми и держи &gt;, чтобы ускориться."
319,"We usually wake up our rain cloud at the crack of dawn, but these mischievous spirits are stopping our bells from ringing. &[Use the superfly powerup to flame the spirits in the belltowers.","Обычно мы будим дождевое облако на рассвете, но эти проказливые духи мешают нашим колоколам звонить.&\[Шагай через усилитель полёта и подпали духов в колокольных башнях."
525,Do you want this doodad? It fell out of the belfry.,Тебе нужна эта безделушка? Она выпала из колокольни
228,"Be sure to keep your friend Sparx the Dragonfly healthy Spyro. If his health is low, torch a little creature like this slug below me to release a butterfly.","Заботься о своём верном друге, Стрекозе Спарксе. Если его состояние плохое, поджарь какое-нибудь маленькое существо вроде этого слизняка и выпусти бабочку."
87,"Spyro, you're just in time! I saw two egg thieves run through this door! Well... actually, they paid me to guard their hideout, but that's irrelevant. I'll happily let you through the gate to chase them down... for, ahem, a small finder's fee... &Pay ^^^ gems to enter the thieves' den? &Ok, ok... &Get lost, loser!","Спайро, ты как раз вовремя! На моих глазах два похитителя яиц прошмыгнули в эту дверь! Ну... вообще, они заплатили мне за охрану убежища, но это неважно. Я с радостью пропущу тебя туда, чтобы ты их поймал... за, хм, малюсенькую пошлину... &Заплатить ^^^ камней и войти в логово воров? &Ладно, конечно... &Сгинь, неудачник!"
412,"Thank you, Spyro, and best of luck catching those dastardly egg thieves.","Спасибо, Спайро, и удачной охоты за подлыми воришками."
197,"Very well, Spyro, it's up to you... Maybe if we both just hold hands and think happy thoughts, the thieves will decide to return the eggs themselves.","Ну, Спайро, дело твое... Может, если мы просто сядем, взявшись за ручки, и подумаем о хорошем, то воры сами вернут яйца."
98,"Well, Spyro, it's good to see you! This gate I'm guarding happens to be the secret entrance to an egg thief hideout... Of course, I can't let you enter with a clean conscience... At least not without paying a small fee. &[Entering thief hideout costs ^^^ gems.","Приятно видеть тебя, Спайро! Так уж вышло, что ворота, которые я охраняю - секретный вход в укрытие похитителей яиц... И я конечно же не могу впустить тебя туда с чистой совестью... Ну, пока ты мне не заплатишь. &[Войти в укрытие воров стоит ^^^ камней."
1056,I guess those egg thieves are going to get what's coming to them... it's too bad... I always sort of liked those guys.,"Думаю, теперь грабители представляют, что же их ждёт… даже жалко… <span lang=""en-US"">Мне всегда нравились такие ребята."
481,"Hello Spyro, I'm just off to the Tiki Lodge for some R and R.",Здравия желаю! Меня как раз отправили в командировку в Тики-Ложу
451,"Here, take this egg. They were giving them away at the Tiki Lodge last night.",
352,"Rhynocs are running rampant around here, but I can't get anyone out of the Tiki Lodge long enough to do anything about it.",
365,"Well, it looks like it's just you and me. I'll keep a look out while you sort out the rhynocs.",
2008,Note: Sgt. Byrd is currently on an important mission... to the inside of a cage! Tough luck.\     -The Sorceress,
2009,"Would love to visit, old chap, but I've got work to do back at the base. You can check in with me there.     -Sgt. James Byrd",
2010,"Step inside, old chum!     -Sgt. James Byrd",
126,I'm playing a game of hide and seek with my friends. If I can't find where they've hidden their heads they won't let me join the Tiki Lodge. Help me put them back together and I'll make you an honorary member.,
277,"When you find a head, land on top of it to pick it up. Then fly it over to an idol body to put them back together.",
1095,Take this egg as a sign of your honorary membership in the lodge.,
287,"When you've picked up a tiki head, fly over to any body and use the > button to drop the tiki head.",
1102,Well that's never happened before. I hope it's not a bad omen.,
318,Are you the dragon looking for all those eggs? Because I saw a shifty looking character with one over there.,
1054,"Hey, there goes another one. He was really fast...maybe if I activate the supercharge you'll be able to catch him.",
517,You should catch that thief before he steals something valuable.,
560,Those guys ought to be locked up,
388,You can Hover to get more distance when gliding. Just press the } button at the end of your glide. &[Press } button at the end of your glide to get more distance.,"Ты можешь взмахнуть крыльями, чтобы пролететь подальше. Просто нажми } в конце. &Перед самым приземлением жми }, и попадёшь чуть дальше."
314,"If you want a quick summary of your progress in a world, you can press the @4SELECT@0 button to open the Atlas page for the world you are in. &[Press @0SELECT@4 button to view Atlas.","Если хочешь узнать о своих успехах, нажми @4SELECT@0,тогда откроется Атлас на странице мира, в котором ты находишься &[Открывай Атлас кнопкой @0SELECT@4."
90,"While I was gone, my friends borrowed the rhynocs' submarine... then they took it for a joy ride... and then they smashed it into a big pile of rocks. Oddly enough, the rhynocs failed to see the humor in the story and stuffed my friends in the jail behind you.","Пока меня не было, мои друзья стащили подлодку носорогов... ну, погоняли на ней... а потом врезались в здоровенный риф. Как ни странно, носороги не поняли юмора и запихнули бедолаг в клетку позади тебя."
380,"The rhynocs have boarded up a lot of our doors, but I bet you're strong enough to smash them down. &[Use charge to smash boards.","Носороги заколотили добрую половину дверей, но я уверен, тебе хватит сил их разнести. &Выбей доски с разбега."
297,My plan worked! That dumb octopus dropped the jail key while he was shaking me! Now I can free my friends...,"Сработало! Этот тупой осьминожка выронил ключ от клетки, пока пытался меня защекотать."
1112,"Oh, I forgot to tell you... one of the rhynocs had this egg in his lunch box...","О, вылетело из головы. Мне попалось это яйцо в тарелке у одного носорога."
366,I can't wait until the rhynocs build a new submarine! Next time it's my turn to drive!,"Жду не дождусь, когда же носороги построят новую подлодку! Чур, я буду за рулём!"
413,Driving that submarine was a blast! Next time we're going to borrow the rhynocs' speed boat!,Гонять на подлодке - просто бомба! В следующий раз возьмём у них скоростной катер!
1055,We never would have crashed that submarine if Sal hadn't tried that hand-brake u-turn during an inverted barrel roll.,"Мы бы и не разбили подлодку, если бы Сэл не решил проверить ручной тормоз, когда мы делали ""бочку""."
121,"Bluto the rhynoc has challenged us to a naval battle. Our speed boat versus his nuclear shark submarine. If we win, we get the dragon egg he's guarding. If we lose, we have to spend a month in K.P.","Носорог Блуто вызвал нас на морской бой. Наша скоростная лодка против его ядерной подлодки-акулы. Если выиграем, он отдаст драконье яйцо, которое охраняет. Если проиграем, мы месяц будем в К.Р."
1171,"Whaddya say, do you want to take on Bluto? &Fight the nuclear shark sub? &Yeehah! &You gotta be kidding.","Ну чё как, хочешь всыпать Блуто? &Сразишься с ядерной подлодкой? &Дааа! &Шутишь, что ли?"
1130,"OK, good luck! Just remember, stay away from the sharp end! &[Press the < button to speed up. &[Press the { Button to fire a missile. &[Pick up crates to get more missiles.","Да, покажи ему, где раки зимуют! И держись подальше от акульей морды! &Жми &lt; для ускорения. &Нажимай { для запуска ракеты. &Подбирай ящики с ракетами."
339,"I don't blame you. I already owe seven years of kitchen duty, and I'm not about to risk getting another month!","Ладно, ты не виноват. Просто я в Кухонном Рабстве на семь лет вперёд, и получать ещё месяц мне ни к чему!"
246,Wow! That's the first time Bluto has ever lost! You've got a lot of talent for someone so purple... I hope this egg was worth all the trouble.,"Ого! Впервые в жизни Блуто проиграл! А ты весьма способный для… настолько пурпурного. Надеюсь, яйцо хоть стоило того."
1004,"We had a dragon egg for you, but we used it to test our ultra-high-speed-super-fluidity tunnel. The good news is that it made it to the end of the tunnel without a scratch! The bad news is that there's no way to get it back out now.","У нас было драконье яйцо для тебя, но мы протестировали им наш супер-высокоскоростной-ультра-жидкостной тоннель. Хорошая новость - яйцо добралось до конца туннеля без единой царапинки! Плохая - мы не можем его оттуда достать."
288,The tunnel is chock full of rhynocs and floating mines. The only way to retrieve that egg is to defeat every single rhynoc in the tunnel.,В туннеле полно носорогов и плавучих мин. Достать яйцо можно только убрав оттуда всех носорогов.
275,"This egg has surprisingly good fluid dynamic characteristics. From now on, all of our submarines will be egg-shaped.","У этого яйца поразительно хорошая обтекаемость. Отныне, все наши подлодки будут в форме яиц."
1111,You'll have to defeat every single rhynoc in the tunnel before you can recapture the egg.,"Нужно избавиться от носорогов в туннеле, только тогда можно вытащить яйцо."
133,"Hi, Sheila! The rhynocs have built a fortress on our beach and we're going to blow it to smithereens! We just need you to take out all the turrets for us. We're lighting the bomb now, just make sure to stomp all those turrets before the fuse runs out, OK?","Привет, Шейла! Носороги построили крепость на нашем пляже, и мы собираемся разнести её на мелкие кусочки! Тебе лишь нужно разрушить пушки. Мы поджигаем бомбы, а ты разбей все пушки до того, как сгорит фитиль, ладно?"
289,Wow! I can't believe I survived that blast! It's a good thing I kept this egg nice and safe in my pocket.,"Ого! Поверить не могу, я пережил взрыв! Как хорошо, что это яйцо лежит целёхонько у меня в кармане."
550,Ready to try stomping the turrets again? &Try again? &Yes &No,Попробуешь снова разрушить башни с пушками? &Ещё попытку? &Да &Нет
516,Yippee! I'll light the fuse on the next bomb! &[Stomp all turrets before bomb explodes.,"Иииии! Я подожгу фитиль новой бомбы! &Разбей все пушки, пока бомба не взорвалась."
480,No problem. We'll be playing hot potato with this bomb until you come back.,"Без проблем, мы поиграем в ""горячую картошку"" с бомбой, пока ты не вернёшься."
399,"Owww... That really smarts... No problem though, we've got more bombs!!!","А-а-ай... КАКАЯ БОООЛЬ! Ну ничего, у нас ещё полно бомб!!!"
1179,Our beach is your beach.,Наш пляж - твой пляж.
567,"Stay and get a tan, if you like.","Позагорай, если хочешь."
221,"Oh, hi, Spyro! Some of my seal friends are trying to take down a rhynoc fortress! I'm about to go and lend a foot... I love the smell of singed rhynoc in the morning!","О, привет, Спайро! Мои друзья пытаются разрушить носорожью крепость! Пойду-ка приложу к этому ноги... Люблю запах жареных носорогов по утрам!"
2011,"Dear Dragon: If you're looking for that kangaroo, I'm afraid she's not available... EVER!\      -The Sorceress",
2012,I'm still back in my home world with my goat friends. Come on over if you like.\          -Sheila,
2013,Come on in!\     -Sheila,
2014,"Attention dragon: if you ever want to see your mangy cat friend again, you had better leave here at once!\     -The Sorceress",
1052,Whoooa! A bunch of sheep in flying saucers just came out of nowhere and started blasting up the race course!,
476,Looks like I'll have to hop in my plane and teach 'em some manners! &Shoot down sheep UFOs? &Go for it! &Looks too dangerous...,
549,"Look out sheep, here I come! &[{ button to fire. &[< or > button for turbo.",
494,"Yeah, when sheep go hi-tech, you gotta watch out!",
1101,"Wooohooooo! Check it out, the squad leader had abducted this egg!",
1191,Which challenge would you like to play? &Choose a challenge: &Time Attack &Race the Butterflies &Exit level,
144,"Here's a hint. Try completing each challenge in order. Start with the rings, then get all the dandelions, the spiders, and save the butterflies for last. It's not the fastest way, but it is the easiest.",
1021,"Ok, you're going to race the butterflies. You have to fly through ALL of the green checkpoint rings in order. The red dots will lead the way. &[Fly through all green rings &[Use the red dots to guide you.",
559,"Alright, we'll try again later.",
415,The insects were so impressed with your flying skills they awarded you this egg.,
553,Wow! You won first prize.,
91,"Now that you've completed the challenge, you could go for your best time. Try cutting corners and charging for extra speed. Also, remember that completing the challenge in order may not be the fastest way, try experimenting.",
105,"You won't win the race without using the blue turbo stars. Try to use as many as possible, even if it means leaving the red dots, but remember to fly though the rings or you'll be disqualified. &[Use the blue turbo stars. &[Fly through all green rings",
165,"Hey Spyro, you don't have to follow the red dots exactly... you can take short cuts between rings. Heres an extra hint, if you fly lower you'll get a little more speed. &[Cut corners between the green rings. &[Flying lower gives you extra speed.",
1012,Hi Spyro! There are 2 flying challenges available here in Mushroom Speedway. You can either try Time Attack or Race the Butterflies.,
386,"If you ever forget how to control a character or vehicle, just go to the Pause Menu and select 'Help'.","Помни, куда бы тебя не занесло - ты всегда можешь почитать про управление в пункте «помощь» меню паузы."
186,"Hiya Sheila! While you were gone, a bunch of rhynocs kicked us out of our houses. It's OK though... Bobby, Pete and I are working on a clever plan to take them back.","Халлё, Шейла! Пока тебя не было, банда носорогов выставила нас из дома. Ну ничего... Мы с Бобби и Петей продумываем хитрый план, чтобы отвоевать наши домики."
295,"Follow Bobby and Pete up there using your air-hop! It's easy, just press the < button again at the top of your jump. &[Press < at the top of your jump to air-hop.","Забирайся вверх за Петей и Коззи с помощью воздушного скачка! Это несложно, просто повторно нажми &lt; в прыжке. &Нажми &lt; в прыжке, чтобы забраться выше."
1029,You see that rhynoc guy up ahead? He's still mad at us for hanging his underpants on top of this tree. We'll just wait over here while you give him a swift kick. &[Press > or { to kick enemies.,"Вон, видишь носорога? Он все ещё бесится, что мы повесили его трусы на верхушку дерева. Пни его хорошенько, а мы пока тут подождём. &Нажми &gt; или { для удара."
132,"You can get up really steep cliffs like this one with your double-jump. Press the < button to jump, then press it again exactly when you hit the ground to do the double-jump. Once you've mastered it, you can go anywhere you want! &[Jump again exactly when you land to double-jump","С помощью двойного прыжка ты можешь взбираться на такие вот высоченные утесы. Нажми &lt;, чтобы прыгнуть, а как только коснёшься земли, нажми его снова. Если научишься, ты можешь попасть куда захочешь! &Прыгни снова, как только коснёшься земли, чтобы забраться выше."
238,"Last time we tried to get past this moose, he knocked Billy clean through a wall. If you don't mind, we'll just hang out here while you give him a good kicking.","В прошлый раз, как мы хотели пробраться мимо этого лося, он вбил Билли в стену. Ничего, если мы постоим туточки, пока ты поучишь его хорошим манерам?"
1098,"This next guy is a wuss! You go ahead and take him out, we'll get your back!","Вон тот парень - слабак! Иди вперёд и вышвырни его оттуда, а мы прикроем!"
45,"Those rhynocs have taken over! There'll be no stopping them unless we can smash their huts. Their huts are too big to smash with your kick attack, though. Try using your Stomp attack to smash them instead. I'll confuse them with taunting, while you stomp the huts, OK?","Носороги кишмя кишат! Нам их не остановить, пока не разрушены их хижины. Но они чересчур большие, просто так не развалятся. Так что попробуй эти домики растоптать. А я подразню носорогов, пока ты будешь разносить их жилище в щепочки, идет?"
1036,"I think my taunting is wearing them down! Remember, just jump and press the triangle button to stomp those huts. &[Smash the huts with your stomp move. &[Eliminate all the blue enemies.","Кажется, мое улюлюканье их доканывает! Запомни, просто прыгни и нажми треугольник, чтобы разрушить хижину. &Растопчи хижины. &Уничтожь всех синих носорогов."
511,"Don't worry, I'll just keep kicking this rock until it breaks.","Ничего, я поколочу эту каменюку, пока она не треснет."
467,"Thanks for the help, Sheila! You can have this egg I found in my house.","Спасибо за помощь, Шейла! На, держи яйцо, оно очутилось в моем доме."
239,"Hey, Sheila, let's play a joke! Take this egg and smash it on Billy's house, OK? I need to get him back for the last time he butted me off the cliff.","Эй, Шейла, давай-ка пошутим! Возьми яйцо и разбей об домик Билли, ладно? Хочу поквитаться с ним за то, что он спихнул меня с обрыва."
1073,"Ahh, home at last! Here, I was saving this to make an omelet, but I think you deserve it more.","Дом, милый дом! Вот, я приберёг это яйцо на омлет, но по-моему, ты его больше заслужила."
430,"You remember how to stomp, doncha? Just jump, then press the } button in the air. &[To stomp, jump then press }.","Ты помнишь, как растаптывать, агась? Просто прыгни и в воздухе нажми кнопку }. &Для растаптывания, прыгни и нажми }."
329,"Thanks again, Spyro! Now I have to find out what that nasty Sorceress has done to my home while I was locked up.","Спасибо ещё раз, Спайро! Теперь пора узнать, что эта мерзкая Колдунья сделала с моим домом, пока я была под замком."
418,"Whew, that was fun! I tell you, Spyro, kicking rhynoc butt just never gets old! &Leave the level? &Yes &No","Ух, это было весело! Скажу тебе, Спайро, надирать носорожий зад никогда не надоест! &Покинешь уровень? &Да &Нет"
533,"Goodbye, Spyro, I'm sure I'll see you around!","До свиданья, Спайро, мы ещё увидимся!"
1142,"Well, I'm off to clean up the mess those rhynocs left behind.","Пойду-ка разгребу тот бардак, что учинили носороги."
417,"I'd better go check on those billy goats again. Last time I left them alone, they ate all the shingles off the roof.","Пойду проведаю козлят, а то весь шифер с крыш съедят. Говорят, такой он вкусный, словно лист жуёшь капустный."
541,I still haven't finished getting all the billy goats home yet... &Level not finished... &Do you really want to leave? &Yes &No,Я пока не отвела всех трёх козликов по домам... &Уровень не завершён... &Ты точно хочешь уйти? &Да &Нет
532,I'll be back as soon as I get all three billy goats home.,"Я вернусь, как только все козлики окажутся в своих домах"
250,"When I heard the Sorceress was planning to ambush you, I got here as fast as I could. No worries, though. This wussy green toad will be no match for the two of us!",
496,"If you can charge toad boy into the lava, I think I can finish him off.",
225,"You can also move quickly by charging, like Spyro. To charge, hold down the > button. Use your charge to chase down this fast enemy.","Ты можешь мчаться так же быстро, как и Спайро. Для этого держи кнопку &gt;. Ускорься, чтобы догнать вон того шустрого врага."
76,"Now for the hard part. Being a maneuverable dragonfly, you can also slide in any direction. To slide, hold down the @4L1@0 or @4R1@0 button, then move with the analog stick or directional button. Try sliding up and down to hit the targets in this room.","А вот теперь переходим к сложному. Раз ты все-таки стрекоза, ты маневреннее остальных и можешь скользить в любом направлении. Для этого держи кнопку @4L1@0 или @4R1@0, потом двигайся с помощью стрелок. Попробуй скользить, чтобы поразить все цели."
50,"Are you paying attention Sparx? I told you to use slide to target those crawdads. If you don't learn how to use all your skills you'll never survive the challenges that lie ahead, and Spyro would never forgive me for that. Use the @4L1@0 or @4R1@0 button, then move with the analog stick or directional button.","ы меня слушаешь, Спаркс? Я говорила тебе, чтобы ты скользил, когда выйдешь против этих раков. Если ты не научишься применять все свои способности, ты просто не выживешь здесь, и Спайро меня за это никогда не простит! Жми кнопку @4L1@0 или @4R1@0, потом двигайся с помощью стрелок джойстика."
58,"On your travels you'll notice butterflies that give you health, just like in the Dragon Worlds. Not only that but some butterflies will give you special powers, though only for a short time. Just eat any powerup butterfly and then press the < button to use that powerup. Your powerup is shown in the top right of the screen.","Полетав здесь, ты обязательно заметишь бабочек, восстанавливающих здоровье, как и в Драконьих Мирах. А кроме них, тут есть бабочки, наделяющие особыми силами, но лишь на короткое время. Просто съешь такую бабочку и нажми &lt;, чтобы испытать свои новые умения. Способности показываются в правом верхнем углу экрана."
173,You'll be able to deal with these guys much faster if you use the powerup. Just eat any powerup butterfly and then press the < button to use that powerup. Your powerup is shown in the top right of the screen.,"С помощью полученных сил можно расправляться с врагами гораздо быстрее. Просто съешь любую волшебную бабочку и нажми &lt;, чтобы применить умение."
382,"Looks like you're ready Sparx. If you need any more help, just choose the HELP option from the Pause Menu.","Кажется, теперь ты готов, Спаркс. Если понадобится помощь - поищи её в меню."
174,"Hello Sparx, maybe before you take on the nasty crawdads I should give you some help. To start let's practice shooting. Press the { button to shoot these targets.","Привет, Спаркс. Давай, я научу тебя, как можно покончить с этими мерзкими раками. Для начала потренируемся в стрельбе. Выстрели вон в те цели, нажав кнопку {."
271,"That looked like it hurt, maybe you should have tried to shoot them like I told you. Just press the { button to shoot the targets.","Больно, наверное. Может ты лучше попробуешь стрелять по ним, следуя моему совету"
